[DRIVER]: VER [PRED]: [[4.87]] [BIAS]: [10.23421053]
---                                Input Value  Feature Score
driverId_840.0-strt_len_min        -0.229416      -0.070287
driverId_842.0-num_med_corners     -0.229416      -0.067879
driverId_839.0-corner_spd_min      -0.229416      -0.059806
driverId_844.0-num_med_corners     -0.229416       0.009405
driverId_864.0-num_med_corners     -0.229416       0.095761
driverId_859.0-num_fast_corners    -0.229416       0.230701
driverId_4.0-num_med_corners       -0.229416       0.307301
prev_driver_points_prop             0.000000       3.735401

[DRIVER]: STR [PRED]: [[15.69]] [BIAS]: [10.23421053]
---                                 Input Value  Feature Score
driverId_839.0-corner_spd_min      -0.229416      -0.117879
driverId_860.0-num_fast_corners    -0.229416      -0.099989
driverId_839.0-num_fast_corners    -0.229416      -0.099676
driverId_852.0-num_med_corners     -0.229416      -0.075011
driverId_848.0-num_med_corners     -0.229416      -0.061080
driverId_842.0-strt_len_median     -0.229416      -0.054299
driverId_842.0-num_med_corners     -0.229416      -0.038666
driverId_848.0-corner_spd_min      -0.229416      -0.024174
driverId_807.0-corner_spd_min      -0.229416      -0.021240
driverId_807.0-num_fast_corners    -0.229416       0.016965
driverId_864.0-num_med_corners     -0.229416       0.094811
driverId_859.0-num_fast_corners    -0.229416       0.263982
driverId_4.0-num_med_corners       -0.229416       0.448010
driverId_840.0-strt_len_min         4.358899       0.612764
prev_driver_points_prop            -0.618415       4.611271

[DRIVER]: ALO [PRED]: [[9.85]] [BIAS]: [10.23421053]
---                                 Input Value  Feature Score
driverId_4.0-num_med_corners        4.358899      -3.822658
driverId_839.0-corner_spd_min      -0.229416      -0.092932
driverId_860.0-num_fast_corners    -0.229416      -0.085465
driverId_852.0-num_med_corners     -0.229416      -0.077257
driverId_848.0-corner_spd_min      -0.229416      -0.077004
driverId_807.0-num_fast_corners    -0.229416      -0.074967
driverId_839.0-num_fast_corners    -0.229416      -0.068220
driverId_840.0-strt_len_min        -0.229416      -0.063348
driverId_842.0-num_med_corners     -0.229416      -0.060707
driverId_848.0-num_med_corners     -0.229416      -0.060227
driverId_842.0-strt_len_median     -0.229416      -0.058696
driverId_807.0-corner_spd_min      -0.229416      -0.057930
driverId_864.0-num_med_corners     -0.229416       0.092639
driverId_859.0-num_fast_corners    -0.229416       0.189614
prev_driver_points_prop            -0.596736       3.932949

[DRIVER]: HUL [PRED]: [[16.68]] [BIAS]: [10.23421053]
---                                 Input Value  Feature Score
driverId_848.0-num_med_corners     -0.229416      -0.109458
driverId_860.0-num_fast_corners    -0.229416      -0.100074
driverId_840.0-strt_len_min        -0.229416      -0.087827
driverId_852.0-num_med_corners     -0.229416      -0.076707
driverId_842.0-strt_len_median     -0.229416      -0.061697
driverId_848.0-corner_spd_min      -0.229416      -0.060221
driverId_842.0-num_med_corners     -0.229416      -0.054906
driverId_839.0-corner_spd_min      -0.229416      -0.041773
driverId_839.0-num_fast_corners    -0.229416      -0.025552
driverId_864.0-num_med_corners     -0.229416       0.093777
driverId_859.0-num_fast_corners    -0.229416       0.257332
driverId_4.0-num_med_corners       -0.229416       0.392860
driverId_807.0-corner_spd_min       4.358899       0.920599
driverId_807.0-num_fast_corners     4.358899       1.124917
prev_driver_points_prop            -0.520861       4.274520

